x,y,z,qx,qy,qz,qw
630.686527,-94.385912,345.649591,0.116695,0.993168,-0.000001,0.000001
630.686527,-94.385912,345.649591,0.116695,0.993168,-0.000001,0.000001
631.410490,-94.365403,345.651577,0.116694,0.993168,-0.000000,0.000000
631.410490,-94.365403,345.651577,0.116694,0.993168,-0.000000,0.000000
632.136198,-94.360669,345.602194,0.116695,0.993168,-0.000001,0.000001
632.136198,-94.360669,345.602194,0.116695,0.993168,-0.000001,0.000001
632.859570,-94.355648,345.550262,0.116694,0.993168,-0.000000,0.000000
632.859570,-94.355648,345.550262,0.116694,0.993168,-0.000000,0.000000
633.587372,-94.363570,345.457472,0.116695,0.993168,-0.000001,0.000001
633.587372,-94.363570,345.457472,0.116695,0.993168,-0.000001,0.000001
634.313106,-94.371226,345.362132,0.116694,0.993168,-0.000000,0.000000
634.313106,-94.371226,345.362132,0.116694,0.993168,-0.000000,0.000000
635.047262,-94.379818,345.266875,0.116695,0.993168,-0.000001,0.000001
635.047262,-94.379818,345.266875,0.116695,0.993168,-0.000001,0.000001
635.778900,-94.388147,345.169022,0.116694,0.993168,-0.000000,0.000000
635.778900,-94.388147,345.169022,0.116694,0.993168,-0.000000,0.000000
636.510331,-94.409488,345.028672,0.116695,0.993168,-0.000001,0.000001
636.510331,-94.409488,345.028672,0.116695,0.993168,-0.000001,0.000001
637.240118,-94.430584,344.885745,0.116694,0.993168,-0.000000,0.000000
637.240118,-94.430584,344.885745,0.116694,0.993168,-0.000000,0.000000
637.987494,-94.430233,344.823609,0.116695,0.993168,-0.000001,0.000001
637.987494,-94.430233,344.823609,0.116695,0.993168,-0.000001,0.000001
638.731996,-94.429576,344.758776,0.116694,0.993168,-0.000000,0.000000
638.731996,-94.429576,344.758776,0.116694,0.993168,-0.000000,0.000000
639.480126,-94.438738,344.661710,0.116695,0.993168,-0.000001,0.000001
639.480126,-94.438738,344.661710,0.116695,0.993168,-0.000001,0.000001
640.225509,-94.447607,344.561963,0.116694,0.993168,-0.000000,0.000000
640.225509,-94.447607,344.561963,0.116694,0.993168,-0.000000,0.000000
640.974588,-94.459300,344.451608,0.116695,0.993168,-0.000001,0.000001
640.974588,-94.459300,344.451608,0.116695,0.993168,-0.000001,0.000001
641.721027,-94.470686,344.338613,0.116694,0.993168,-0.000000,0.000000
641.721027,-94.470686,344.338613,0.116694,0.993168,-0.000000,0.000000
642.487292,-94.461984,344.299260,0.116695,0.993168,-0.000001,0.000001
642.487292,-94.461984,344.299260,0.116695,0.993168,-0.000001,0.000001
643.250798,-94.452932,344.256993,0.116694,0.993168,-0.000000,0.000000
643.250798,-94.452932,344.256993,0.116694,0.993168,-0.000000,0.000000
644.012969,-94.451520,344.189936,0.116695,0.993168,-0.000001,0.000001
644.012969,-94.451520,344.189936,0.116695,0.993168,-0.000001,0.000001
644.772421,-94.449780,344.119998,0.116694,0.993168,-0.000000,0.000000
644.772421,-94.449780,344.119998,0.116694,0.993168,-0.000000,0.000000
645.527072,-94.457878,344.022185,0.116695,0.993168,-0.000001,0.000001
645.527072,-94.457878,344.022185,0.116695,0.993168,-0.000001,0.000001
646.278925,-94.465677,343.921553,0.116694,0.993168,-0.000000,0.000000
646.278925,-94.465677,343.921553,0.116694,0.993168,-0.000000,0.000000
647.021751,-94.489004,343.771129,0.116695,0.993168,-0.000001,0.000001
647.021751,-94.489004,343.771129,0.116695,0.993168,-0.000001,0.000001
647.762203,-94.512046,343.618068,0.116694,0.993168,-0.000000,0.000000
647.762203,-94.512046,343.618068,0.116694,0.993168,-0.000000,0.000000
648.517516,-94.508733,343.560964,0.116695,0.993168,-0.000001,0.000001
648.517516,-94.508733,343.560964,0.116695,0.993168,-0.000001,0.000001
649.269972,-94.505079,343.501019,0.116694,0.993168,-0.000000,0.000000
649.269972,-94.505079,343.501019,0.116694,0.993168,-0.000000,0.000000
650.021061,-94.496765,343.460416,0.116695,0.993168,-0.000001,0.000001
650.021061,-94.496765,343.460416,0.116695,0.993168,-0.000001,0.000001
650.768654,-94.488117,343.416991,0.116694,0.993168,-0.000000,0.000000
650.768654,-94.488117,343.416991,0.116694,0.993168,-0.000000,0.000000
651.512713,-94.486658,343.352668,0.116695,0.993168,-0.000001,0.000001
651.512713,-94.486658,343.352668,0.116695,0.993168,-0.000001,0.000001
652.253736,-94.484871,343.285575,0.116694,0.993168,-0.000000,0.000000
652.253736,-94.484871,343.285575,0.116694,0.993168,-0.000000,0.000000
652.992213,-94.478691,343.232657,0.116695,0.993168,-0.000001,0.000001
652.992213,-94.478691,343.232657,0.116695,0.993168,-0.000001,0.000001
653.727604,-94.472171,343.177023,0.116694,0.993168,-0.000000,0.000000
653.727604,-94.472171,343.177023,0.116694,0.993168,-0.000000,0.000000
654.457758,-94.448056,343.184785,0.116694,0.993168,0.000001,-0.000001
654.457758,-94.448056,343.184785,0.116694,0.993168,0.000001,-0.000001
655.184642,-94.423603,343.189781,0.116692,0.993168,0.000003,-0.000003
655.184642,-94.423603,343.189781,0.116692,0.993168,0.000003,-0.000003
655.911624,-94.404221,343.186419,0.116693,0.993168,0.000002,-0.000002
655.911624,-94.404221,343.186419,0.116693,0.993168,0.000002,-0.000002
656.635507,-94.384512,343.180266,0.116693,0.993168,0.000003,-0.000003
656.635507,-94.384512,343.180266,0.116693,0.993168,0.000003,-0.000003
657.350087,-94.380520,343.119078,0.116693,0.993168,0.000002,-0.000002
657.350087,-94.380520,343.119078,0.116693,0.993168,0.000002,-0.000002
658.061544,-94.376237,343.055260,0.116693,0.993168,0.000003,-0.000003
658.061544,-94.376237,343.055260,0.116693,0.993168,0.000003,-0.000003
658.776553,-94.383329,342.968167,0.116693,0.993168,0.000002,-0.000002
658.776553,-94.383329,342.968167,0.116693,0.993168,0.000002,-0.000002
659.488632,-94.390090,342.878611,0.116693,0.993168,0.000003,-0.000003
659.488632,-94.390090,342.878611,0.116693,0.993168,0.000003,-0.000003
660.194180,-94.350992,342.952441,0.116693,0.993168,0.000002,-0.000002
