x_mm,y_mm,z_mm,qx,qy,qz,qw
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276222999999959,-22.552805999999975,-267.303468,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
5.276286000000027,-22.549934000000007,-267.30342,-0.08256955497566143,-0.7022693703922458,0.7022693703922458,-0.08256955497566143
